Dönem,Dağıtım kanalı,Müşteri Hesap Grubu,Müş.Hesap Grubu Tnm,Sipariş Veren,Sipariş Veren İsim,Malı Teslim Alan Kodu,Malı Teslim Alan Adı,Ülke anahtarı,Kent,Semt,Fatura Kalemi,Malzeme,Malzeme Tanımı,Faturalama Miktar,Satış belgesi türü,Sipariş Türü Tanımı,Versiyon,Satış belgesi,Teslimat türü,Teslimat Türü Tanımı,Teslimat Numarası,Nakliye numarası,İrsaliye Numarası,Mal çıkış Tarihi,Fatura Türü,Fatura Türü Tanımı,Fatura Tarihi,Faturalama Tipi,Fatura Numarası,Referans No,Belge para birimi,Birim Fiyat,Eleks Birim Fiyat,Net değer,Toplam Tutar,Vergi tutarı,TRY Birim Fiyat,TRY Toplam Tutar,EUR Birim Fiyat,EUR Toplam Tutar,USD Birim Fiyat,USD Toplam Tutar,GBP Birim Fiyat,GBP Toplam Tutar,Vade Gün,Satış Vade Günü,Satış Vade Günü,Değerleme sınıfı,Mal Grubu,Malzeme Kod 1,Malzeme Kod 2,Malzeme Kod 3,Malzeme Kod 4,Malzeme Kod 5,Malzeme Türü,Fatura Koşul Kodu,Ödeme koşulu,Koşul kodu,Fiyatlanadırma Tarihi,Kur tipi,Eur Kur,Usd Kur,Gbp Kur,Sipariş Nedeni,Satış bürosu,Belge koşulu no.,SA sipariş numarası,Incoterms,Incoterms (bölüm 2),Ödeyen,Ödeyenin İsmi,Ödeyen Müşteri İl Kodu,Ödeyen Müşteri İlçe Kodu,Ara toplam 4,Ad,Ad 2,Kalem,SD belgesi tipi,Toplam Tutar,Sipariş Veren,Sipariş Veren Ad,Sip.Veren.Kent,Sip.Veren.Ülke,Sip.Veren.Bölge,Sip.Veren.Bölge Adı,Standart fiyat,Std. Fiyat Toplam,Fiili Fiyat,Fiili Fiyat Toplam
202212,43,1251,TOPLULUK DIŞI IC PIYASA,21780,ÖZVARDAR CAM SAN. TİC. A.Ş.,21780,BAGNOTTİ BANYO MOBİLYASI FABRİKASI,TR,Manisa,KARAAĞAÇLI  / ŞEHZADELER,100,NT42TDS110H,NITA ETAJERLİ LAVABO (48x80),72.000,Z100,Serel Yİ Satış,,13251,ZT01,Serel Yurtiçi Tesl.,80194222,15443,,12/1/2022,Z100,Serel Yİ Satış,12/1/2022,L,90635443,SR12022000003977,TRY,445.00,0.00,32040.00,32040.00,5767.20,445.00,32040.00,23.08,1661.62,23.90,1720.79,19.97,1437.79,2883600,90,,4350,1040041,FC,TAKIM,ORTA,LAVABO,ETAJERLİ,SERAMİK MAMUL,VARDAR2204,Z090,0000013251,10/7/2022,M,,,,,,0001164571,,,,21780,ÖZVARDAR CAM SAN. TİC. A.Ş.,Manisa,YUNUSEMRE,0.00,ÖZVARDAR CAM SAN. TİC. A.Ş.,,100,M,37807.20,21780,ÖZVARDAR CAM SAN. TİC. A.Ş.,MANISA,TR,45,Manisa,380.52,27397.44,423.71,30507.12
202212,43,1251,TOPLULUK DIŞI IC PIYASA,21780,ÖZVARDAR CAM SAN. TİC. A.Ş.,21780,ÖZVARDAR CAM SAN. TİC. A.Ş.,TR,Manisa,YUNUSEMRE,20,3035TXS110H,ETAJERLİ LAVABO (46x80),308.000,Z100,Serel Yİ Satış,,13251,ZT01,Serel Yurtiçi Tesl.,80194368,15443,,12/1/2022,Z100,Serel Yİ Satış,12/1/2022,L,90635444,SR12022000003978,TRY,420.00,0.00,129360.00,129360.00,23284.80,420.00,129360.00,21.78,6708.71,22.56,6947.59,18.85,5805.01,11642400,90,,4350,1040041,FC,TEK,ÜST,LAVABO,ETAJERLİ,SERAMİK MAMUL,VARDAR2204,Z090,0000013251,10/7/2022,M,,,,,,0001164572,,,,21780,ÖZVARDAR CAM SAN. TİC. A.Ş.,Manisa,YUNUSEMRE,0.00,ÖZVARDAR CAM SAN. TİC. A.Ş.,,20,M,152644.80,21780,ÖZVARDAR CAM SAN. TİC. A.Ş.,MANISA,TR,45,Manisa,356.43,109780.44,383.92,118247.36
202212,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,,ELMOR TESİSAT MALZ.TİC.A.Ş.,TR,ISTANBUL,ŞİŞLİ,10,FFARKSERAMİK,FİYAT FARKI SERAMİK,-1.000,ZA01,Serel Alacak Dekontu,,60001295,,,60001295,,,,ZA01,Serel Alacak Dekontu,12/16/2022,A,900025741,0000000000000000,TRY,1093.95,0.00,1093.95,1093.95,196.91,1093.95,-1093.95,55.25,-55.25,58.73,-58.73,47.64,-47.64,0,0,0,,1040041,,,,,,,,Z000,0060001295,,M,,,,Z38,1099,0001173832,EL42022000012754,EXW,MANISA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,0.00,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,O,-897.04,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,TR,34,Istanbul,0.00,0.00,0.00,0.00
202212,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0501108,FIRAT DEKOR - İRFAN FIRAT,TR,KOCAELİ,BAŞİSKELE,300,TP08STL050H,SERAMİK TAPA VE LAV. SİFONU(M.SYH),1.000,Z400,Elm Bayi Sts Sip.,,20350420,Z400,Elm. Bayi Tsl.,810604554,15462,,12/5/2022,Z101,Serel Intercompany,12/5/2022,I,90635553,SR22022000001485,TRY,218.57,0.00,218.57,218.57,39.34,218.57,218.57,11.15,11.15,11.74,11.74,9.59,9.59,72144,270,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2240D0019,Z270,0020350420,9/27/2022,M,,,,,,0001165072,TEŞHİR ÜRÜNLERİ,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,218.57,ELMOR TESİSAT MALZ.TİC.A.Ş.,,300,5,257.91,501108,FIRAT DEKOR - İRFAN FIRAT,KOCAELİ,TR,41,Kocaeli,15.24,15.24,46.36,46.36
202212,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,507047,NUMAN KALELİ YAPI TES.İNŞ MALZ.TİC. A.Ş,TR,BURSA,NİLÜFER,20,TP08STL010H,SERAMİK TAPA VE LAV. SİFONU(M.BYZ),1.000,Z400,Elm Bayi Sts Sip.,,20347301,Z400,Elm. Bayi Tsl.,810604635,15467,,12/5/2022,Z101,Serel Intercompany,12/5/2022,I,90635559,SR22022000001491,TRY,218.57,0.00,218.57,218.57,39.34,218.57,218.57,11.15,11.15,11.74,11.74,9.59,9.59,72144,270,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2240D0019,Z270,0020347301,8/22/2022,M,,,,,,0001165078,TEŞHİR ÜRÜNÜ,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,218.57,ELMOR TESİSAT MALZ.TİC.A.Ş.,,20,5,257.91,507047,NUMAN KALELİ YAPI TES.İNŞ MALZ.TİC.,BURSA,TR,16,Bursa,46.82,46.82,46.82,46.82
202212,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,507047,NUMAN KALELİ YAPI TES.İNŞ MALZ.TİC. A.Ş,TR,BURSA,NİLÜFER,120,TP08STL010H,SERAMİK TAPA VE LAV. SİFONU(M.BYZ),1.000,Z400,Elm Bayi Sts Sip.,,20355788,Z400,Elm. Bayi Tsl.,810604642,15467,,12/5/2022,Z101,Serel Intercompany,12/5/2022,I,90635565,SR22022000001497,TRY,218.57,0.00,218.57,218.57,39.34,218.57,218.57,11.15,11.15,11.74,11.74,9.59,9.59,81162,270,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2240D0019,Z270,0020355788,11/25/2022,M,,,,,,0001165085,SEREL EKSİK TEŞHİR Ü,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,218.57,ELMOR TESİSAT MALZ.TİC.A.Ş.,,120,5,257.91,507047,NUMAN KALELİ YAPI TES.İNŞ MALZ.TİC.,BURSA,TR,16,Bursa,46.82,46.82,46.82,46.82
202212,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,507047,NUMAN KALELİ YAPI TES.İNŞ MALZ.TİC. A.Ş,TR,BURSA,NİLÜFER,130,TP08STL050H,SERAMİK TAPA VE LAV. SİFONU(M.SYH),1.000,Z400,Elm Bayi Sts Sip.,,20355788,Z400,Elm. Bayi Tsl.,810604642,15467,,12/5/2022,Z101,Serel Intercompany,12/5/2022,I,90635565,SR22022000001497,TRY,218.57,0.00,218.57,218.57,39.34,218.57,218.57,11.15,11.15,11.74,11.74,9.59,9.59,81162,270,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2240D0019,Z270,0020355788,11/25/2022,M,,,,,,0001165085,SEREL EKSİK TEŞHİR Ü,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,218.57,ELMOR TESİSAT MALZ.TİC.A.Ş.,,130,5,257.91,507047,NUMAN KALELİ YAPI TES.İNŞ MALZ.TİC.,BURSA,TR,16,Bursa,15.24,15.24,46.36,46.36
202212,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0004427,YENIOCAK YAPI VE SIHHI TESISAT MALZ EMEL,TR,HATAY,MERKEZ,10,E414STS110H,AKSESUAR ETAJER,10.000,Z400,Elm Bayi Sts Sip.,,20355608,Z400,Elm. Bayi Tsl.,810604506,15463,,12/5/2022,Z101,Serel Intercompany,12/5/2022,I,90635775,SR22022000001520,TRY,153.13,0.00,1531.30,1531.30,275.63,153.13,1531.30,7.81,78.13,8.23,82.28,6.72,67.19,295659,150,,4351,1040043,VC,AKSESUAR,ALT,AKSESUAR,ETAJER,AKSESUAR SERAMİK MAMUL,A2240D0021,Z150,0020355608,11/23/2022,M,,,,,,0001165416,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,1531.30,ELMOR TESİSAT MALZ.TİC.A.Ş.,,10,5,1806.93,504049,YENİOCAK YAPI VE SIHHİ TES. MALZ.İN,HATAY,TR,31,Hatay,22.51,225.10,22.55,225.50
202212,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0003698,AKIN INS.SERAMIK VE MALZ.SAN.VE TIC  LTD,TR,İZMİR,KONAK,150,TP08STL110H,SERAMİK TAPA VE LAV. SİFONU,10.000,Z400,Elm Bayi Sts Sip.,,20348134,Z400,Elm. Bayi Tsl.,810604602,15481,,12/7/2022,Z101,Serel Intercompany,12/7/2022,I,90636198,SR12022000004013,TRY,114.11,0.00,1141.10,1141.10,205.40,114.11,1141.10,5.84,58.41,6.13,61.30,5.04,50.38,254250,150,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2240D0015,Z150,0020348134,8/31/2022,M,,,,,,0001166029,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,1141.10,ELMOR TESİSAT MALZ.TİC.A.Ş.,,150,5,1346.50,503022,AKIN İNŞAAT SERAMİK VE MALZ. SAN. V,İZMİR,TR,35,Izmir,61.43,614.30,56.04,560.40
202212,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0003698,AKIN INS.SERAMIK VE MALZ.SAN.VE TIC  LTD,TR,İZMİR,KONAK,160,TP08STL010H,SERAMİK TAPA VE LAV. SİFONU(M.BYZ),4.000,Z400,Elm Bayi Sts Sip.,,20348134,Z400,Elm. Bayi Tsl.,810604602,15481,,12/7/2022,Z101,Serel Intercompany,12/7/2022,I,90636198,SR12022000004013,TRY,224.85,0.00,899.40,899.40,161.89,224.85,899.40,11.51,46.03,12.08,48.32,9.93,39.71,200400,150,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2240D0015,Z150,0020348134,8/31/2022,M,,,,,,0001166029,,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,899.40,ELMOR TESİSAT MALZ.TİC.A.Ş.,,160,5,1061.29,503022,AKIN İNŞAAT SERAMİK VE MALZ. SAN. V,İZMİR,TR,35,Izmir,46.82,187.28,46.82,187.28
202212,43,1201,TOPLULUK ICI IC PIYASA,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,D0012060,BAUHAUS İNŞ.MALZ. EV GER.LTD.ŞTİ. (YENİM,TR,ANKARA,YENİMAHALLE,30,TP08STL110H,SERAMIK TAPA VE LAV. SIFONU,20.000,Z400,Elm Bayi Sts Sip.,,20355578,Z400,Elm. Bayi Tsl.,810604727,15475,,12/8/2022,Z101,Serel Intercompany,12/8/2022,I,90636475,SR12022000004055,TRY,97.67,0.00,1953.40,1953.40,351.61,97.67,1953.40,5.01,100.17,5.25,104.93,4.33,86.56,446760,150,,4351,1040043,FC,AKSESUAR,ALT,AKSESUAR,TAPA SİFON,AKSESUAR SERAMİK MAMUL,A2240D0011,Z150,0020355578,11/22/2022,M,,,,,,0001166467,109560-475915,EXW,ÜY,4200,ELMOR TESİSAT MALZ.TİC.A.Ş.,ISTANBUL,ŞİŞLİ,1953.40,ELMOR TESİSAT MALZ.TİC.A.Ş.,,30,5,2305.01,D0012060,BAUHAUS İNŞ.MALZ. EV GER.LTD.ŞTİ.(Y,ANKARA,TR,06,Ankara,61.43,1228.60,56.04,1120.80
